stop_id,stop_name,lat,lon,borough,in_lcc,degree,degree_rank,degree_percentile,betweenness,betweenness_rank,betweenness_percentile,closeness,closeness_rank,closeness_percentile
490010256E,New Road,51.563580,0.095540,,true,2,10,36,0.001974,3905,80,0.021857,10102,47
490010256W,New Road,51.563270,0.094060,,true,2,10,36,0.001217,5755,71,0.021185,12367,35
490010257E,New Road,51.452870,-0.432060,,true,2,10,36,0.000031,18161,6,0.022015,9507,50
490010257W,New Road,51.452950,-0.431350,,true,2,10,36,0.000091,16869,13,0.022461,7899,59
490010258J,The East London Mosque,51.518190,-0.064520,,true,2,10,36,0.005411,1353,93,0.023149,5700,70
490010258K,The East London Mosque,51.517850,-0.065040,,true,2,10,36,0.001946,3958,80,0.022858,6579,66
490010259U,New Road,51.488910,-0.301390,,true,3,9,80,0.000935,6943,64,0.019382,15972,16
490010259Y,New Road,51.488680,-0.301340,,true,3,9,80,0.001230,5712,71,0.019785,15455,19
490010260SC,St James's Park Station,51.497730,-0.134700,,true,3,9,80,0.002097,3714,81,0.024647,2166,89
490010260SD,St James's Park Station,51.497580,-0.134800,,true,3,9,80,0.007302,939,95,0.024646,2167,89
490010263N,New Street Hill,51.422660,0.021480,,true,2,10,36,0.002910,2674,86,0.023610,4379,77
490010263S,New Street Hill,51.421300,0.021970,,true,2,10,36,0.008036,836,96,0.024421,2550,87
490010265E,New Victoria Hospital,51.416430,-0.254760,,true,2,10,36,0.000164,15238,21,0.021989,9592,50
490010265W,New Victoria Hospital,51.416320,-0.255320,,true,2,10,36,0.000081,17099,11,0.021965,9666,49
490010266N,New Wanstead,51.580690,0.023740,,true,2,10,36,0.000063,17438,10,0.021176,12400,35
490010267S,Hows Road,51.544580,-0.483640,,false,,,,,,,,,
490010268E,Nickelby Close,51.509520,0.120060,,true,2,10,36,0.000015,18501,4,0.024153,3115,84
490010268W,Nickelby Close,51.509230,0.120190,,true,2,10,36,0.000001,18872,2,0.023797,3899,80
490010269N,Nigel Road,51.465830,-0.066480,,true,4,8,93,0.002494,3105,84,0.021088,12638,34
490010269S1,Nigel Road,51.466140,-0.065950,,true,4,8,93,0.002674,2900,85,0.021602,11008,42
490010270E,Nightingale Close,51.376150,-0.160560,,true,2,10,36,0.000384,11401,41,0.024171,3086,84
490010270S,Nightingale Close,51.375770,-0.160600,,true,2,10,36,0.001097,6212,68,0.024590,2265,88
490010271N,Nightingale Lane,51.452370,-0.302000,,true,2,10,36,0.002159,3598,82,0.021832,10192,46
490010271S,Nightingale Lane,51.451290,-0.300870,,true,2,10,36,0.001273,5547,72,0.021562,11129,42
490010273N,Gunner Lane,51.483010,0.062010,,true,4,8,93,0.001654,4570,77,0.023656,4278,78
490010273S,Nightingale Place,51.481450,0.061380,,true,4,8,93,0.000316,12370,36,0.022659,7273,62
490010273W,Haha Road / Grand Depot Road,51.482140,0.060810,,true,3,9,80,0.000175,14996,22,0.022717,7050,63
490010274N,Nightingale Road,51.602690,-0.112300,,true,2,10,36,0.013677,437,98,0.023963,3511,82
490010274S,Nightingale Road,51.603410,-0.111730,,true,2,10,36,0.002598,2979,85,0.023670,4246,78
490010275S,Nightingale Road,51.427430,-0.371650,,true,2,10,36,0.000172,15047,22,0.018880,16509,14
490010276E,Nightingale Road,51.422850,-0.371410,,true,2,10,36,0.000683,8501,56,0.021216,12289,35
490010276W,Nightingale Road,51.422770,-0.371460,,true,2,10,36,0.001539,4834,75,0.021970,9651,49
490010277E,Nightingale Road,51.602170,-0.119570,,true,2,10,36,0.000264,13222,32,0.022568,7560,60
490010277W,Nightingale Road,51.602300,-0.120130,,true,2,10,36,0.000191,14636,24,0.022725,7026,63
490010278S,Nightingale Road,51.640020,-0.047710,,true,3,9,80,0.000271,13104,32,0.021294,12032,37
490010280N,Nightingale Road,51.558710,-0.059800,,true,1,11,1,0.000000,18963,1,0.021447,11534,39
490010281E,Nightingale Vale,51.482290,0.065360,,true,2,10,36,0.000028,18218,6,0.021853,10119,47
490010281W,Nightingale Vale,51.482210,0.066870,,true,2,10,36,0.000009,18619,4,0.022806,6744,65
490010282N,Nile Terrace,51.486110,-0.074140,,true,2,10,36,0.000743,8082,58,0.025292,1277,93
490010282SK,Nile Terrace,51.486010,-0.074010,,true,2,10,36,0.000364,11682,40,0.024131,3162,84
490010284E,Nimrod Road,51.420760,-0.151550,,true,2,10,36,0.000253,13422,31,0.020835,13353,30
490010284W,Nimrod Road,51.420810,-0.152540,,true,2,10,36,0.000175,14987,22,0.020617,13872,27
490010285E,Nineacres Way,51.314720,-0.131300,,true,2,10,36,0.000122,16112,17,0.017472,17646,8
490010285W,Nineacres Way,51.314660,-0.131820,,true,2,10,36,0.000206,14311,26,0.018111,17173,10
490010288N,Wincanton Road,51.617020,0.220990,,true,2,10,36,0.000107,16449,15,0.014630,18823,2
490010289W,Cummings Hall Lane,51.617010,0.219500,,true,3,9,80,0.000224,13941,28,0.014846,18751,2
490010291K,Noel Road,51.519060,-0.265460,,true,2,10,36,0.001177,5891,70,0.022495,7787,59
490010291L,Noel Road,51.519570,-0.264840,,true,2,10,36,0.000485,10189,47,0.022276,8552,55
490010292N1,Walton Way,51.519790,-0.272770,,true,2,10,36,0.000156,15413,20,0.021073,12681,33
490010292S,Noel Road,51.519990,-0.272690,,true,2,10,36,0.000179,14900,23,0.021177,12391,35
490010292W,Norman Way,51.518760,-0.273050,,true,2,10,36,0.000232,13824,29,0.021408,11670,39
490010294K,Nonsuch Park,51.357290,-0.221290,,true,2,10,36,0.001796,4246,78,0.023159,5669,70
490010294L,Nonsuch Park,51.357340,-0.221560,,true,2,10,36,0.000257,13356,31,0.020820,13399,30
490010295E,Norbiton Church,51.410800,-0.293070,,true,3,9,80,0.003339,2311,88,0.026735,322,98
490010298S,Norbury Avenue,51.461910,-0.351840,,true,2,10,36,0.000174,15007,22,0.020090,14951,22
490010299C,Norbury Crescent / London Road,51.410690,-0.121900,,true,2,10,36,0.000215,14123,27,0.021464,11480,40
490010300N,Norbury Hill,51.413410,-0.113400,,true,2,10,36,0.000238,13714,29,0.021807,10274,46
490010300S,Norbury Hill,51.414000,-0.114340,,true,2,10,36,0.000206,14292,26,0.021515,11262,41
490010302N,Norheads Lane / Stock Hill,51.313480,0.028460,,true,2,10,36,0.000214,14148,27,0.016739,18118,5
490010302Z,Norheads Lane / Stock Hill,51.314220,0.027890,,true,2,10,36,0.000554,9506,51,0.016722,18141,5
490010303Z,Norheads Lane,51.314460,0.026460,,true,2,10,36,0.000113,16321,16,0.016464,18256,5
490010304W,Southern Avenue,51.401840,-0.077290,,true,2,10,36,0.000399,11167,42,0.022539,7648,60
490010305E,Norland Square,51.506110,-0.209970,,true,2,10,36,0.038021,211,99,0.023873,3702,81
490010305W,Norland Square,51.505700,-0.211120,,true,2,10,36,0.003284,2353,88,0.023425,4871,75
490010306W1,Norley Vale,51.444350,-0.240320,,true,2,10,36,0.000153,15453,20,0.021175,12406,35
490010306W2,Norley Vale,51.444590,-0.240110,,true,1,11,1,0.000000,18963,1,0.020546,14065,26
490010307N,Hayes Lane / Norman Park,51.388730,0.017340,,true,3,9,80,0.000531,9710,50,0.023198,5541,71
490010307S,Hayes Lane / Norman Park,51.387560,0.017530,,true,2,10,36,0.001351,5319,73,0.023686,4202,78
490010307W,Mead Way / Norman Park,51.388210,0.016910,,true,2,10,36,0.000143,15665,19,0.023650,4294,78
490010308N,Yarnton Way / Norman Road,51.495790,0.152880,,true,2,10,36,0.000140,15727,19,0.020824,13387,30
490010308S,Yarnton Way / Norman Road,51.495590,0.153200,,true,2,10,36,0.000024,18308,5,0.021931,9811,48
490010309E,Creek Road / Norman Road,51.481500,-0.014350,,true,2,10,36,0.001090,6240,68,0.023229,5434,72
490010309W,Creek Road / Norman Road,51.481360,-0.013930,,true,2,10,36,0.002053,3781,81,0.023288,5252,73
490010310N,Loxford Polyclinic,51.546760,0.076450,,true,2,10,36,0.000076,17187,11,0.022679,7205,62
490010311N,Fairfax Road,51.418880,-0.316630,,true,3,9,80,0.000137,15800,18,0.025289,1281,93
490010311S,Fairfax Road,51.418870,-0.316460,,true,2,10,36,0.000099,16687,13,0.025346,1224,94
490010312E,Normanhurst Road,51.439380,-0.119100,,true,2,10,36,0.004472,1680,92,0.022873,6527,66
490010312W,Normanhurst Road,51.439310,-0.119460,,true,2,10,36,0.003853,1973,90,0.022845,6630,65
490010313S,Normansmead,51.549630,-0.262600,,true,2,10,36,0.000996,6656,66,0.022445,7955,58
490010314Z,Linden Lea,51.582570,-0.180090,,true,2,10,36,0.000386,11371,41,0.021156,12458,35
490010315E,North Acre,51.601210,-0.251440,,true,3,9,80,0.000336,12077,38,0.023606,4390,77
490010315W,North Acre,51.600860,-0.249910,,true,2,10,36,0.000464,10414,46,0.023619,4359,77
490010316N,North Acton Road,51.531280,-0.260370,,true,2,10,36,0.000026,18265,5,0.021636,10895,43
490010316S,North Acton Road,51.532180,-0.260030,,true,2,10,36,0.001494,4948,75,0.021902,9925,48
490010317C,North Avenue,51.514440,-0.375600,,true,3,9,80,0.000834,7501,61,0.025015,1602,92
490010317D,North Avenue,51.514190,-0.375460,,true,3,9,80,0.000751,8020,59,0.024869,1845,90
490010318Z,Norrice Lea,51.581760,-0.175000,,true,2,10,36,0.000286,12866,34,0.020721,13619,28
490010321L,Northborough Road,51.403580,-0.136320,,true,2,10,36,0.000626,8915,54,0.021864,10076,47
490010321M,Northborough Road,51.403630,-0.137390,,true,2,10,36,0.002164,3591,82,0.022531,7671,60
490010321P,Northborough Road,51.404330,-0.137370,,true,4,8,93,0.000824,7557,61,0.021106,12582,34
490010323C,North Cheam / Queen Victoria,51.371640,-0.227400,,true,3,9,80,0.006040,1191,94,0.025547,1039,95
490010323D,North Cheam / Queen Victoria,51.371420,-0.227380,,true,3,9,80,0.001792,4267,78,0.023289,5250,73
490010323G,North Cheam / London Road,51.370560,-0.227730,,true,4,8,93,0.063928,125,99,0.027551,81,100
490010323H,Church Hill Road,51.370370,-0.227440,,true,2,10,36,0.005915,1220,94,0.026159,615,97
490010323J,Church Hill Road,51.369890,-0.226720,,true,2,10,36,0.000158,15355,21,0.027031,190,99
490010323S,Senhouse Road,51.371920,-0.226470,,false,,,,,,,,,
490010324K,North Cheam / Sainsbury's,51.372670,-0.225910,,true,2,10,36,0.001888,4067,79,0.023833,3809,80
490010324L,North Cheam / Sainsbury's,51.371970,-0.224320,,true,2,10,36,0.000406,11090,43,0.024419,2553,87
490010325N,North Cheam Sports Club,51.374870,-0.224220,,true,4,8,93,0.001746,4364,78,0.024974,1681,91
490010325S,North Cheam Sports Club,51.374360,-0.224240,,true,3,9,80,0.002032,3818,81,0.024405,2588,87
490010326EE,Northchurch Road,51.542480,-0.092250,,true,2,10,36,0.001554,4808,76,0.022253,8618,55
490010326S,Northchurch Road,51.543510,-0.090520,,true,2,10,36,0.000000,18963,1,0.022835,6653,65
490010327N,North Circular Road,51.607370,-0.152670,,true,3,9,80,0.001707,4448,77,0.024820,1924,90
490010327S,North Circular Road,51.607570,-0.152400,,true,3,9,80,0.001452,5052,74,0.024400,2598,87
490010328E,North Circular Road,51.556010,0.063830,,true,2,10,36,0.004022,1871,91,0.023585,4456,77
490010329G,Prince Charles Drive,51.577380,-0.220190,,true,2,10,36,0.001463,5017,74,0.025029,1583,92
490010329H,North Circular Road,51.577480,-0.219520,,true,3,9,80,0.002252,3434,83,0.025157,1435,93
490010330JJ,Neasden Underpass,51.561070,-0.252770,,true,2,10,36,0.004773,1562,92,0.023243,5389,72
490010330N,Winslow Close,51.561050,-0.254670,,true,2,10,36,0.000889,7201,63,0.023357,5054,74
490010331E,North Circular Road,51.581470,-0.212810,,true,2,10,36,0.007572,896,95,0.026144,624,97
490010331W,North Circular Road,51.581620,-0.213230,,true,2,10,36,0.023124,331,98,0.026334,485,98
490010332J,North Circular Road,51.543740,-0.270950,,true,3,9,80,0.000505,9957,49,0.022173,8937,53
490010332K,North Circular Road,51.543670,-0.271230,,true,2,10,36,0.001450,5056,74,0.022557,7589,60
490010333T,Tottenhall Road,51.611040,-0.109740,,true,3,9,80,0.014424,426,98,0.025151,1443,93
490010333W,Tottenhall Road,51.611260,-0.109460,,true,3,9,80,0.003046,2564,87,0.024885,1821,91
490010334W,Yeats Close,51.552300,-0.253780,,true,2,10,36,0.000617,8971,54,0.022699,7126,63
490010335E,North Circular Road,51.524240,0.069520,,true,2,10,36,0.007646,886,96,0.022155,8995,53
490010335W,Church Hill Road,51.370620,-0.226640,,false,,,,,,,,,
490010337D,Stonebridge Park Stn   / Point Place,51.545550,-0.272960,,true,2,10,36,0.000000,18963,1,0.022047,9393,51
490010337S,Point Place,51.545090,-0.273890,,true,3,9,80,0.001439,5084,74,0.022661,7268,62
490010339E,North Common Road,51.513160,-0.296940,,true,5,7,98,0.003055,2559,87,0.024959,1702,91
490010340N,North Common Road,51.554830,-0.470190,,true,2,10,36,0.002118,3672,81,0.022483,7830,59
490010340S,North Common Road,51.554710,-0.469950,,true,2,10,36,0.002742,2825,86,0.022743,6954,64
490010341G,Abbotts Road,51.511920,-0.382520,,true,2,10,36,0.000256,13359,31,0.026477,422,98
490010341H,Northcote Avenue,51.511660,-0.380430,,true,2,10,36,0.000222,13990,28,0.026626,355,98
490010342E,Northcote Road,51.429200,0.088350,,true,2,10,36,0.000253,13436,31,0.022161,8976,53
490010342W,Northcote Road,51.428720,0.089040,,true,2,10,36,0.000392,11297,42,0.022752,6916,64
490010343S,Northcote Road / Legacy Youth Zone,51.387640,-0.096150,,true,2,10,36,0.003943,1918,90,0.025193,1395,93
490010343W,Windmill Road,51.387520,-0.095240,,true,2,10,36,0.001092,6231,68,0.024933,1749,91
490010345E,North Countess Road,51.599660,-0.025920,,true,2,10,36,0.000519,9838,49,0.023377,5001,74
490010345W,North Countess Road,51.599520,-0.026500,,true,2,10,36,0.000430,10812,44,0.022944,6301,67
490010346R,North Cross Road,51.458170,-0.075240,,true,2,10,36,0.000501,10019,48,0.020125,14896,22
490010346S,North Cross Road,51.457470,-0.075360,,true,3,9,80,0.000433,10772,45,0.019849,15334,20
490010348N,Northdown Close,51.565900,-0.417330,,true,2,10,36,0.000898,7155,63,0.022252,8625,55
490010348S,Northdown Close,51.565650,-0.416860,,true,2,10,36,0.003292,2349,88,0.022449,7945,58
490010349N,Northrop Road,51.478930,-0.426800,,false,,,,,,,,,
490010349S,Eastchurch Road,51.477070,-0.426460,,true,2,10,36,0.000821,7566,61,0.027496,93,100
490010353S,Standard Road Downe,51.341100,0.055940,,true,2,10,36,0.000059,17556,9,0.017912,17340,9
490010353W,North End Lane,51.338170,0.052890,,true,2,10,36,0.000893,7183,63,0.018784,16595,13
490010356E2,Bridge Road / Northend Road,51.467050,0.181820,,true,3,9,80,0.000671,8572,56,0.019252,16121,16
490010356W,Bridge Road / Northend Road,51.467040,0.182740,,true,3,9,80,0.000705,8355,57,0.019251,16122,16
490010357B,North End Road,51.495230,-0.210900,,true,2,10,36,0.000347,11931,38,0.021679,10745,44
490010357F,North End Road,51.494780,-0.212390,,true,3,9,80,0.001255,5622,71,0.021970,9650,49
490010358E,North End Road,51.485860,-0.201160,,true,3,9,80,0.000407,11078,43,0.020853,13305,30
490010358W,North End Road,51.485640,-0.201700,,true,2,10,36,0.000892,7188,63,0.021410,11660,39
490010359B,North End Road,51.480640,-0.200410,,true,2,10,36,0.000103,16548,15,0.020523,14104,26
490010362L,Northfield Avenue,51.511000,-0.318440,,true,3,9,80,0.000135,15835,18,0.024437,2520,87
490010362R,Dean Gardens / Bedford Road,51.510690,-0.321390,,true,4,8,93,0.000514,9875,49,0.025200,1387,93
490010363E,Kenmere Gardens,51.541340,-0.283490,,true,2,10,36,0.000078,17145,11,0.021932,9803,49
490010363W,Kenmere Gardens,51.541240,-0.284130,,true,2,10,36,0.000267,13173,32,0.022275,8558,55
490010364S,Orchard Road,51.641660,-0.047100,,true,4,8,93,0.005680,1270,94,0.021756,10459,45
490010365E,Northfield Road,51.484400,-0.392830,,true,3,9,80,0.000667,8599,56,0.022957,6258,67
490010365W,Northfield Road,51.484300,-0.392480,,true,3,9,80,0.000445,10632,45,0.023070,5944,69
490010366W1,Park Road / New Barnet,51.652200,-0.166100,,true,2,10,36,0.000092,16841,13,0.018879,16510,14
490010368E,Northfields Road,51.522510,-0.271200,,true,2,10,36,0.000092,16842,13,0.020800,13455,29
490010368S,Northfields Road,51.522370,-0.271600,,true,2,10,36,0.000111,16352,16,0.020882,13221,31
490010369G,North Finchley High Road,51.612430,-0.174870,,true,4,8,93,0.068660,113,99,0.026603,364,98
490010369H,North Finchley High Road,51.612320,-0.174990,,true,6,6,99,0.112851,40,100,0.026785,304,98
490010374A,North Greenwich Station,51.499720,0.004640,,true,1,11,1,0.000000,18963,1,0.025090,1502,92
490010374B,North Greenwich Station,51.499670,0.004370,,true,4,8,93,0.024877,309,98,0.025592,1001,95
490010374C,North Greenwich Station,51.499650,0.004050,,true,3,9,80,0.058460,145,99,0.025652,946,95
490010374D,North Greenwich Station,51.500270,0.002910,,true,1,11,1,0.000000,18963,1,0.025090,1502,92
490010374E,North Greenwich Station,51.500610,0.002870,,true,3,9,80,0.009626,632,97,0.025547,1037,95
490010374F,North Greenwich Station,51.499780,0.002460,,false,,,,,,,,,
490010374G,North Greenwich Station,51.499530,0.002430,,false,,,,,,,,,
490010376N,Station Road,51.586680,-0.361920,,true,2,10,36,0.003893,1948,90,0.023484,4694,76
490010376S,Station Road,51.586560,-0.361550,,true,2,10,36,0.004106,1824,91,0.023777,3956,79
490010377F,Hatton Road North,51.479500,-0.431780,,true,3,9,80,0.000838,7473,62,0.027534,84,100
490010378S,North Hill,51.580600,-0.153740,,true,2,10,36,0.000648,8765,55,0.022028,9454,50
490010379N,North Hill Avenue,51.579800,-0.154790,,true,2,10,36,0.001169,5926,70,0.022365,8231,57
490010379S,North Hill Avenue,51.580030,-0.154790,,true,2,10,36,0.000343,11980,38,0.021971,9648,49
490010380E,Holly Farm Road,51.493460,-0.389090,,true,2,10,36,0.000193,14606,24,0.023273,5296,72
490010380W,Holly Farm Road,51.493260,-0.388840,,true,2,10,36,0.000478,10257,47,0.023098,5857,69
490010381E,North Hyde Road,51.502240,-0.426270,,true,2,10,36,0.000898,7154,63,0.026885,267,99
490010381W,North Hyde Road,51.502230,-0.426460,,true,2,10,36,0.000355,11803,39,0.027341,126,99
490010388M,Pymmes Park,51.615400,-0.072150,,true,2,10,36,0.005970,1208,94,0.024670,2134,89
490010388N,Pymmes Park,51.615210,-0.072100,,true,3,9,80,0.004861,1536,92,0.025407,1164,94
490010390S,Northolt Fire Station,51.554160,-0.360030,,true,3,9,80,0.000323,12267,37,0.026715,328,98
490010391N,Eastcote Lane,51.549160,-0.374650,,true,2,10,36,0.000102,16604,14,0.025721,887,95
490010391S,Eastcote Lane,51.548990,-0.374800,,true,2,10,36,0.000184,14802,23,0.025816,828,96
490010392F,Northolt Leisure Centre,51.549210,-0.369700,,true,2,10,36,0.002421,3184,84,0.027221,150,99
490010392J,Northolt Leisure Centre,51.549330,-0.368240,,true,2,10,36,0.002102,3696,81,0.027109,184,99
490010393S,Northover,51.428120,0.013560,,true,2,10,36,0.000424,10879,44,0.022720,7042,63
490010398N,North Pole Road,51.518080,-0.227860,,true,4,8,93,0.002663,2913,85,0.022849,6616,65
490010398S,North Pole Road,51.520040,-0.227970,,true,2,10,36,0.001723,4411,78,0.022636,7350,62
490010399N,Holloway Delivery Office,51.550310,-0.118770,,true,3,9,80,0.000350,11895,39,0.021642,10875,43
490010401E,North Road,51.504440,-0.460060,,true,2,10,36,0.000176,14960,23,0.023817,3849,80
490010401W,North Road,51.504360,-0.460580,,true,2,10,36,0.000295,12728,34,0.024386,2635,86
490010407C,North Street,51.579480,0.177530,,true,4,8,93,0.000651,8742,55,0.017122,17885,7
490010407D,North Street,51.579380,0.177880,,true,5,7,98,0.004018,1873,91,0.017649,17514,8
490010408F,North Street,51.537620,0.075500,,true,2,10,36,0.002171,3574,82,0.023831,3821,80
490010408P,North Street,51.537690,0.074810,,true,4,8,93,0.003517,2175,89,0.023687,4198,78
490010410N,Northumberland Avenue,51.458680,0.084930,,true,2,10,36,0.000201,14427,25,0.021264,12129,36
490010410S,Northumberland Avenue,51.458310,0.085300,,true,2,10,36,0.000117,16220,16,0.020837,13350,30
490010411E,Northumberland Avenue,51.582530,0.213590,,true,2,10,36,0.001989,3886,80,0.015310,18620,3
490010413N,Northumberland Park,51.474560,0.162720,,true,2,10,36,0.001445,5070,74,0.021052,12751,33
490010413S,Northumberland Park,51.473380,0.162610,,true,2,10,36,0.000382,11443,41,0.020840,13342,30
490010416E,Northumberland Way,51.471580,0.168920,,true,2,10,36,0.000726,8188,58,0.020620,13867,27
490010416W,Northumberland Way,51.471570,0.170110,,true,2,10,36,0.000680,8517,56,0.020420,14321,25
490010418E,Northview Drive,51.592470,0.042930,,true,2,10,36,0.002128,3654,81,0.024321,2787,86
490010418W,Woodford Trading Estate,51.592250,0.043020,,true,2,10,36,0.001515,4890,75,0.024137,3149,84
490010420E,North Walk,51.358290,-0.021010,,true,2,10,36,0.000138,15779,18,0.020395,14366,25
490010420W,North Walk,51.358070,-0.021070,,true,2,10,36,0.000075,17200,11,0.020139,14874,22
490010421S,Northway,51.402240,-0.216140,,true,2,10,36,0.000233,13812,29,0.022602,7459,61
490010422E,Northway Road,51.384360,-0.075910,,true,2,10,36,0.000715,8264,58,0.024605,2242,88
490010422W,Northway Road,51.384090,-0.076140,,true,2,10,36,0.000448,10589,45,0.024057,3300,83
490010424EE,Gayton Road,51.579770,-0.322310,,true,2,10,36,0.000008,18640,4,0.025946,727,96
490010424FF,Northwick Avenue,51.579560,-0.322480,,true,4,8,93,0.000693,8453,56,0.026917,243,99
490010424GG,Northwick Avenue,51.579860,-0.322080,,true,4,8,93,0.001153,5984,69,0.026864,275,99
490010425HP,Northwick Park Hospital,51.576460,-0.323100,,false,,,,,,,,,
